text,target
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=money1 HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=freeuser HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=wildcats HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=francis HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=disney HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=budlight HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=brittany HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=1994 HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=00000000 HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=sweet HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=oksana HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=honda HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=domino HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=bulldogs HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=brutus HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=swordfis HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=norman HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=monday HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=jimmy HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=ironman HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=ford HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=fantasy HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=9999 HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=7654321 HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=PASSWORD HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=hentai HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=duncan HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=cougar HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=1977 HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=jeffrey HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=house HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=dancer HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=brooke HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=timothy HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=super HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=marines HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=justice HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=digger HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=connor HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=patriots HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=karina HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=202020 HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=molly HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=everton HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=tinker HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=alicia HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=rasdzv3 HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=poop HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=pearljam HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=stinky HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=naughty HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=colorado HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=123123a HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=water HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=test123 HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=ncc1701d HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=motorola HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=ireland HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=asdfg HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=slut HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=matt HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=houston HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=boogie HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=zombie HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=accord HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=vision HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=bradley HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=reggie HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=kermit HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=froggy HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=ducati HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=avalon HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=6666 HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=9379992 HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=sarah HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=saints HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=logitech HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=chopper HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=852456 HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=simpson HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=madonna HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=juventus HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=claire HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=159951 HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=zachary HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=yfnfif HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=wolverin HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=warcraft HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=hello123 HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=extreme HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=penis HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=peekaboo HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=fireman HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=eugene HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=brenda HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=123654789 HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=russell HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=panthers HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=georgia HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=smith HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=skyline HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=jesus HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=elizabet HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=spiderma HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=smooth HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=pirate HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=empire HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=bullet HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=8888 HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=virginia HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=valentin HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=psycho HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=predator HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=arizona HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=134679 HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
10.0.2.15 [07/Apr/2021:08:14:43 -0400] "GET /index.php?username=admin&password=mitchell HTTP/1.1" 200 "http://10.0.2.15/" "Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0",0
